sample_id,vehicle_id,original_num_points,image_path,label_delta_displacement_path,label_absolute_path,start_path,encoding_method,coordinate_type,delta_x_min,delta_x_max,delta_y_min,delta_y_max,absolute_x_min,absolute_x_max,absolute_y_min,absolute_y_max,valid_or_skipped,skip_reason
sample_002552,car7894,224,images/sample_002552.png,labels_delta_displacement/sample_002552.npy,labels_absolute/sample_002552.npy,starts/sample_002552.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002553,car7897,224,images/sample_002553.png,labels_delta_displacement/sample_002553.npy,labels_absolute/sample_002553.npy,starts/sample_002553.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002554,car7899,224,images/sample_002554.png,labels_delta_displacement/sample_002554.npy,labels_absolute/sample_002554.npy,starts/sample_002554.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002555,car7902,224,images/sample_002555.png,labels_delta_displacement/sample_002555.npy,labels_absolute/sample_002555.npy,starts/sample_002555.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002556,car7903,224,images/sample_002556.png,labels_delta_displacement/sample_002556.npy,labels_absolute/sample_002556.npy,starts/sample_002556.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002557,car7909,224,images/sample_002557.png,labels_delta_displacement/sample_002557.npy,labels_absolute/sample_002557.npy,starts/sample_002557.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002558,car7910,224,images/sample_002558.png,labels_delta_displacement/sample_002558.npy,labels_absolute/sample_002558.npy,starts/sample_002558.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002559,car7913,224,images/sample_002559.png,labels_delta_displacement/sample_002559.npy,labels_absolute/sample_002559.npy,starts/sample_002559.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002560,car7921,224,images/sample_002560.png,labels_delta_displacement/sample_002560.npy,labels_absolute/sample_002560.npy,starts/sample_002560.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002561,car7922,224,images/sample_002561.png,labels_delta_displacement/sample_002561.npy,labels_absolute/sample_002561.npy,starts/sample_002561.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002562,car7925,224,images/sample_002562.png,labels_delta_displacement/sample_002562.npy,labels_absolute/sample_002562.npy,starts/sample_002562.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002563,car7930,224,images/sample_002563.png,labels_delta_displacement/sample_002563.npy,labels_absolute/sample_002563.npy,starts/sample_002563.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002564,car7935,224,images/sample_002564.png,labels_delta_displacement/sample_002564.npy,labels_absolute/sample_002564.npy,starts/sample_002564.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002565,car7936,224,images/sample_002565.png,labels_delta_displacement/sample_002565.npy,labels_absolute/sample_002565.npy,starts/sample_002565.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002566,car7939,224,images/sample_002566.png,labels_delta_displacement/sample_002566.npy,labels_absolute/sample_002566.npy,starts/sample_002566.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002567,car7940,224,images/sample_002567.png,labels_delta_displacement/sample_002567.npy,labels_absolute/sample_002567.npy,starts/sample_002567.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002568,car7942,224,images/sample_002568.png,labels_delta_displacement/sample_002568.npy,labels_absolute/sample_002568.npy,starts/sample_002568.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002569,car7946,224,images/sample_002569.png,labels_delta_displacement/sample_002569.npy,labels_absolute/sample_002569.npy,starts/sample_002569.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002570,car7947,224,images/sample_002570.png,labels_delta_displacement/sample_002570.npy,labels_absolute/sample_002570.npy,starts/sample_002570.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002571,car7950,224,images/sample_002571.png,labels_delta_displacement/sample_002571.npy,labels_absolute/sample_002571.npy,starts/sample_002571.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002572,car7958,224,images/sample_002572.png,labels_delta_displacement/sample_002572.npy,labels_absolute/sample_002572.npy,starts/sample_002572.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002573,car7961,224,images/sample_002573.png,labels_delta_displacement/sample_002573.npy,labels_absolute/sample_002573.npy,starts/sample_002573.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002574,car7963,224,images/sample_002574.png,labels_delta_displacement/sample_002574.npy,labels_absolute/sample_002574.npy,starts/sample_002574.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002575,car7964,224,images/sample_002575.png,labels_delta_displacement/sample_002575.npy,labels_absolute/sample_002575.npy,starts/sample_002575.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002576,car7968,224,images/sample_002576.png,labels_delta_displacement/sample_002576.npy,labels_absolute/sample_002576.npy,starts/sample_002576.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002577,car7969,224,images/sample_002577.png,labels_delta_displacement/sample_002577.npy,labels_absolute/sample_002577.npy,starts/sample_002577.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002578,car7970,224,images/sample_002578.png,labels_delta_displacement/sample_002578.npy,labels_absolute/sample_002578.npy,starts/sample_002578.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002579,car7971,224,images/sample_002579.png,labels_delta_displacement/sample_002579.npy,labels_absolute/sample_002579.npy,starts/sample_002579.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002580,car7979,224,images/sample_002580.png,labels_delta_displacement/sample_002580.npy,labels_absolute/sample_002580.npy,starts/sample_002580.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002581,car7981,224,images/sample_002581.png,labels_delta_displacement/sample_002581.npy,labels_absolute/sample_002581.npy,starts/sample_002581.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002582,car7982,224,images/sample_002582.png,labels_delta_displacement/sample_002582.npy,labels_absolute/sample_002582.npy,starts/sample_002582.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002583,car7984,224,images/sample_002583.png,labels_delta_displacement/sample_002583.npy,labels_absolute/sample_002583.npy,starts/sample_002583.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002584,car7985,224,images/sample_002584.png,labels_delta_displacement/sample_002584.npy,labels_absolute/sample_002584.npy,starts/sample_002584.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002585,car7987,224,images/sample_002585.png,labels_delta_displacement/sample_002585.npy,labels_absolute/sample_002585.npy,starts/sample_002585.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002586,car7989,224,images/sample_002586.png,labels_delta_displacement/sample_002586.npy,labels_absolute/sample_002586.npy,starts/sample_002586.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002587,car7992,224,images/sample_002587.png,labels_delta_displacement/sample_002587.npy,labels_absolute/sample_002587.npy,starts/sample_002587.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002588,car7994,224,images/sample_002588.png,labels_delta_displacement/sample_002588.npy,labels_absolute/sample_002588.npy,starts/sample_002588.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002589,car7997,224,images/sample_002589.png,labels_delta_displacement/sample_002589.npy,labels_absolute/sample_002589.npy,starts/sample_002589.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002590,car7999,224,images/sample_002590.png,labels_delta_displacement/sample_002590.npy,labels_absolute/sample_002590.npy,starts/sample_002590.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002591,car8004,224,images/sample_002591.png,labels_delta_displacement/sample_002591.npy,labels_absolute/sample_002591.npy,starts/sample_002591.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002592,car8008,224,images/sample_002592.png,labels_delta_displacement/sample_002592.npy,labels_absolute/sample_002592.npy,starts/sample_002592.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002593,car8013,224,images/sample_002593.png,labels_delta_displacement/sample_002593.npy,labels_absolute/sample_002593.npy,starts/sample_002593.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002594,car8016,224,images/sample_002594.png,labels_delta_displacement/sample_002594.npy,labels_absolute/sample_002594.npy,starts/sample_002594.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002595,car8022,224,images/sample_002595.png,labels_delta_displacement/sample_002595.npy,labels_absolute/sample_002595.npy,starts/sample_002595.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002596,car8023,224,images/sample_002596.png,labels_delta_displacement/sample_002596.npy,labels_absolute/sample_002596.npy,starts/sample_002596.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002597,car8028,224,images/sample_002597.png,labels_delta_displacement/sample_002597.npy,labels_absolute/sample_002597.npy,starts/sample_002597.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002598,car8033,224,images/sample_002598.png,labels_delta_displacement/sample_002598.npy,labels_absolute/sample_002598.npy,starts/sample_002598.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002599,car8036,224,images/sample_002599.png,labels_delta_displacement/sample_002599.npy,labels_absolute/sample_002599.npy,starts/sample_002599.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002600,car8038,224,images/sample_002600.png,labels_delta_displacement/sample_002600.npy,labels_absolute/sample_002600.npy,starts/sample_002600.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002601,car8042,224,images/sample_002601.png,labels_delta_displacement/sample_002601.npy,labels_absolute/sample_002601.npy,starts/sample_002601.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002602,car8046,224,images/sample_002602.png,labels_delta_displacement/sample_002602.npy,labels_absolute/sample_002602.npy,starts/sample_002602.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002603,car8048,224,images/sample_002603.png,labels_delta_displacement/sample_002603.npy,labels_absolute/sample_002603.npy,starts/sample_002603.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002604,car8049,224,images/sample_002604.png,labels_delta_displacement/sample_002604.npy,labels_absolute/sample_002604.npy,starts/sample_002604.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002605,car8050,224,images/sample_002605.png,labels_delta_displacement/sample_002605.npy,labels_absolute/sample_002605.npy,starts/sample_002605.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002606,car8052,224,images/sample_002606.png,labels_delta_displacement/sample_002606.npy,labels_absolute/sample_002606.npy,starts/sample_002606.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002607,car8053,224,images/sample_002607.png,labels_delta_displacement/sample_002607.npy,labels_absolute/sample_002607.npy,starts/sample_002607.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002608,car8056,224,images/sample_002608.png,labels_delta_displacement/sample_002608.npy,labels_absolute/sample_002608.npy,starts/sample_002608.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002609,car8057,224,images/sample_002609.png,labels_delta_displacement/sample_002609.npy,labels_absolute/sample_002609.npy,starts/sample_002609.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002610,car8058,224,images/sample_002610.png,labels_delta_displacement/sample_002610.npy,labels_absolute/sample_002610.npy,starts/sample_002610.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002611,car8061,224,images/sample_002611.png,labels_delta_displacement/sample_002611.npy,labels_absolute/sample_002611.npy,starts/sample_002611.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002612,car8064,224,images/sample_002612.png,labels_delta_displacement/sample_002612.npy,labels_absolute/sample_002612.npy,starts/sample_002612.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002613,car8066,224,images/sample_002613.png,labels_delta_displacement/sample_002613.npy,labels_absolute/sample_002613.npy,starts/sample_002613.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002614,car8068,224,images/sample_002614.png,labels_delta_displacement/sample_002614.npy,labels_absolute/sample_002614.npy,starts/sample_002614.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002615,car8070,224,images/sample_002615.png,labels_delta_displacement/sample_002615.npy,labels_absolute/sample_002615.npy,starts/sample_002615.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002616,car8071,224,images/sample_002616.png,labels_delta_displacement/sample_002616.npy,labels_absolute/sample_002616.npy,starts/sample_002616.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002617,car8074,224,images/sample_002617.png,labels_delta_displacement/sample_002617.npy,labels_absolute/sample_002617.npy,starts/sample_002617.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002618,car8075,224,images/sample_002618.png,labels_delta_displacement/sample_002618.npy,labels_absolute/sample_002618.npy,starts/sample_002618.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002619,car8080,224,images/sample_002619.png,labels_delta_displacement/sample_002619.npy,labels_absolute/sample_002619.npy,starts/sample_002619.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002620,car8081,224,images/sample_002620.png,labels_delta_displacement/sample_002620.npy,labels_absolute/sample_002620.npy,starts/sample_002620.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002621,car8083,224,images/sample_002621.png,labels_delta_displacement/sample_002621.npy,labels_absolute/sample_002621.npy,starts/sample_002621.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002622,car8086,224,images/sample_002622.png,labels_delta_displacement/sample_002622.npy,labels_absolute/sample_002622.npy,starts/sample_002622.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002623,car8087,224,images/sample_002623.png,labels_delta_displacement/sample_002623.npy,labels_absolute/sample_002623.npy,starts/sample_002623.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002624,car8090,224,images/sample_002624.png,labels_delta_displacement/sample_002624.npy,labels_absolute/sample_002624.npy,starts/sample_002624.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002625,car8094,224,images/sample_002625.png,labels_delta_displacement/sample_002625.npy,labels_absolute/sample_002625.npy,starts/sample_002625.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002626,car8095,224,images/sample_002626.png,labels_delta_displacement/sample_002626.npy,labels_absolute/sample_002626.npy,starts/sample_002626.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002627,car8103,224,images/sample_002627.png,labels_delta_displacement/sample_002627.npy,labels_absolute/sample_002627.npy,starts/sample_002627.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002628,car8106,224,images/sample_002628.png,labels_delta_displacement/sample_002628.npy,labels_absolute/sample_002628.npy,starts/sample_002628.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002629,car8108,224,images/sample_002629.png,labels_delta_displacement/sample_002629.npy,labels_absolute/sample_002629.npy,starts/sample_002629.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002630,car8109,224,images/sample_002630.png,labels_delta_displacement/sample_002630.npy,labels_absolute/sample_002630.npy,starts/sample_002630.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002631,car8110,224,images/sample_002631.png,labels_delta_displacement/sample_002631.npy,labels_absolute/sample_002631.npy,starts/sample_002631.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002632,car8111,224,images/sample_002632.png,labels_delta_displacement/sample_002632.npy,labels_absolute/sample_002632.npy,starts/sample_002632.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002633,car8112,224,images/sample_002633.png,labels_delta_displacement/sample_002633.npy,labels_absolute/sample_002633.npy,starts/sample_002633.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002634,car8115,224,images/sample_002634.png,labels_delta_displacement/sample_002634.npy,labels_absolute/sample_002634.npy,starts/sample_002634.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002635,car8117,224,images/sample_002635.png,labels_delta_displacement/sample_002635.npy,labels_absolute/sample_002635.npy,starts/sample_002635.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
sample_002636,car8119,224,images/sample_002636.png,labels_delta_displacement/sample_002636.npy,labels_absolute/sample_002636.npy,starts/sample_002636.npy,hilbert_gasf_gadf_mtf_no_speed_delta_displacement_xy,delta_displacement_xy,-34.42000000000007,34.38999999999987,-35.88000000000011,33.97,2.32,2953.0,7.41,1783.03,valid,
